10176
(310117094, 5207.06, -1410.73)
(450326386, 5175.68, -1221.3)
(450433858, 5097.58, -1314.87)
(450435618, 5155.89, -1340.91)
(450435619, 5173.95, -1373.7)
(450435625, 5112.54, -1478.84)
(450436109, 5119.73, -1178.29)
(450436110, 5097.93, -1182.02)
(450436111, 5078.5, -1187.43)
(450436112, 5066.05, -1196.81)
(450436115, 5060.65, -1204.67)
(450436116, 5063.57, -1220.7)
(450436117, 5064.48, -1235.14)
(450436118, 5064.45, -1260.89)
(450436119, 5055.07, -1291.62)
(450436925, 5027.18, -1178.19)
(450436930, 5037.78, -1254.55)
(450437620, 5061.24, -1214.21)
(450437622, 5059.25, -1216.88)
(450437623, 5044.51, -1249.39)
(450578907, 5035.65, -1345.35)
(450578910, 5015.29, -1349.06)
(450578915, 4997.23, -1347.79)
(450578917, 4982.13, -1352.38)
(450578921, 4976.71, -1354.77)
(450578935, 5016.12, -1409.2)
(450578968, 5133.83, -1504.92)
(816618811, 5084.81, -1346.93)
(1117876039, 5218.17, -1460.68)
(1117876700, 5215.87, -1461.36)
(1117877345, 5188.19, -1299.6)
(1117878128, 5112.99, -1322.05)
(1117878282, 5060.13, -1463.26)
(1117878299, 5142.95, -1276.84)
(1117878420, 5113.48, -1310.29)
(1117878520, 5246.84, -1575.55)
(1136299620, 5506.52, -1143.72)
(1182104158, 5289, -1015.28)
(1182104163, 5272.81, -1014.12)
(1182104167, 5329.14, -1030.23)
(1199318572, 5633, -1576.1)
(1249389934, 5340.73, -1447.21)
(1249389971, 5311.35, -1569.08)
(1249389973, 5442.86, -1429.71)
(1249389996, 5365.13, -1356.19)
(1249389997, 5350.37, -1409.31)
(1252161080, 5219.31, -1576.35)
(1252165341, 5620.02, -1481.44)
(1252165342, 5249.29, -1594.21)
(1252165343, 5299.74, -1580.29)
(63809, 2637.85, 1207.68)
(63810, 2627.37, 1236.94)
(63811, 2633.98, 1267.08)
(63813, 2654.48, 1344.27)
(63816, 2663.81, 1455.84)
(63824, 2518.68, 1459.83)
(63825, 2480.48, 1444.65)
(63826, 2463.69, 1436.38)
(63835, 2374.32, 1398.82)
(63838, 2371.01, 1341.17)
(63839, 2383.37, 1319.12)
(63840, 2395.92, 1293.37)
(63842, 2397.9, 1265.36)
(63850, 2572.18, 1191.97)
(63866, 2452.05, 1302.19)
(63867, 2427.3, 1305.66)
(63868, 2418.18, 1311.51)
(63869, 2392.85, 1341.11)
(63871, 2390.95, 1367.57)
(63872, 2403.46, 1381.97)
(63873, 2424.16, 1387.38)
(63875, 2433.22, 1385.47)
(63876, 2493.23, 1367.04)
(63878, 2471.91, 1407.96)
(63879, 2478.99, 1431.86)
(63880, 2499.59, 1447.12)
(63881, 2525.58, 1446.77)
(63883, 2544.66, 1430.26)
(63884, 2550.8, 1407.21)
(63886, 2538.78, 1377.64)
(63890, 2591.62, 1363.94)
(63891, 2621.97, 1353.66)
(63894, 2632.86, 1331.7)
(63897, 2625.29, 1300.41)
(63898, 2596.57, 1285.22)
(63900, 2564.76, 1289.68)
(575804, 3730.67, 1975.76)
(575805, 3731.88, 1962.35)
(575806, 3645.27, 1956.45)
(575807, 3682.63, 1952.22)
(575808, 3115.74, 1806.82)
(575809, 3132.69, 1795.2)
(575810, 3076.17, 1793.9)
(575811, 3081.34, 1779.01)
(576284, 2922.32, 1720.56)
(576285, 2962.7, 1726.39)
(576286, 2885.62, 1695.32)
(576287, 2929.45, 1706.82)
(576288, 2829.38, 1649.39)
(576289, 2839.13, 1636.22)
(576290, 2684.49, 1509.35)
(576291, 2671.22, 1474.3)
(576292, 2486.61, 1319.02)
(576294, 2428.73, 1264.89)
(576295, 2218.33, 1108.37)
(576296, 2369.35, 1218.47)
(576297, 2229.85, 1104.82)
(576298, 2090.02, 1048.78)
(576299, 2095.19, 1036.29)
(576300, 2017.75, 993.477)
(576301, 2026.56, 983.699)
(576302, 1964, 929.615)
(576303, 1975.68, 923.556)
(576304, 1926.73, 853.963)
(576305, 1938.18, 848.192)
(576308, 1905.07, 709.613)
(576309, 1918.17, 709.576)
(576310, 1907.56, 681.058)
(576623, 2532.08, 1362.94)
(576624, 2304.85, 1158.47)
(682566, 4031.13, 2739.45)
(682570, 4028.27, 2751.01)
(682571, 4035.39, 2768.31)
(682572, 4044.11, 2774.23)
(682575, 4071.74, 2753.65)
(682576, 4069.54, 2716.98)
(682577, 4084.65, 2696.09)
(682581, 3876.94, 2737.41)
(682582, 4004.72, 2751.19)
(35355120, 2846.4, 1700.98)
(35355121, 2899.63, 1629.5)
(86194484, 1319.21, 2495.58)
(86194486, 1332.96, 2499.21)
(86194851, 1246.26, 2478.01)
(86196603, 1347.37, 2509.02)
(86196604, 1353.73, 2501.5)
(86196605, 1358.83, 2498.11)
(86196606, 1367.59, 2494.78)
(86196607, 1389.03, 2495.39)
(86196608, 1399.86, 2499.17)
(86196609, 1414.29, 2509.64)
(86196611, 1423.93, 2527.38)
(86196613, 1423.43, 2538.04)
(86206635, 2291.89, 1571.47)
(86207862, 1660.84, 2653.16)
(86207868, 1623.45, 2624.19)
(86207875, 1578.95, 2598.01)
(86207877, 1553.62, 2588.03)
(86208359, 1626.73, 2643.22)
(86208361, 1614.85, 2630.08)
(86208363, 1580.26, 2606.61)
(86208375, 1453.53, 2548.03)
(86208964, 1447.28, 2545.19)
(86209418, 1497.38, 2437.58)
(86209419, 1442.9, 2495.39)
(86209421, 1433.3, 2507.17)
(86390066, 2411.77, 570.671)
(86390068, 2143.72, 630.725)
(86390073, 1647.05, 747.722)
(86390074, 1355.18, 808.819)
(86823181, 1625.75, 2284.83)
(86823470, 1597.55, 2326.04)
(86825188, 1612.7, 2501.11)
(86825190, 1584.16, 2489.59)
(86825193, 1562.96, 2479.51)
(86825195, 1550.01, 2469.69)
(86825197, 1536.38, 2456.38)
(86825200, 1522.41, 2442.69)
(86825201, 1513.48, 2435.84)
(86825202, 1507.3, 2434.28)
(86826319, 1383.6, 2487.39)
(86826321, 1397.32, 2482.18)
(86826322, 1405.57, 2477.56)
(86826323, 1413.51, 2471.57)
(86848265, 1571.1, 2285.81)
(86848267, 1566.3, 2276.13)
(86848270, 1560.5, 2259.73)
(86848271, 1559.11, 2255.8)
(86848272, 1558.52, 2240.45)
(86848274, 1563.21, 2232.68)
(86849228, 1570.67, 2218.31)
(86849925, 1701.46, 2324.11)
(86849926, 1574.05, 2201.37)
(86849927, 1550.86, 2174.83)
(86851275, 1597.16, 2226.78)
(86852116, 1579.73, 2226.07)
(86852130, 1605.12, 2272.75)
(86852131, 1640.78, 2242.47)
(87112804, 1623.85, 2187.99)
(87112807, 1616.24, 2186.61)
(87112810, 1606.63, 2188.87)
(87112812, 1596.34, 2213.67)
(87140097, 1760.15, 2332.3)
(87140402, 1737.08, 2355.69)
(87140890, 1711.35, 2382.89)
(87140894, 1709.59, 2354.1)
(87140895, 1707.7, 2338.03)
(87141353, 1647.44, 2450.78)
(87148449, 2348.01, 1488.45)
(87148451, 2676.22, 1134.25)
(87149222, 2360.7, 1499.28)
(87150121, 2477.31, 1352.93)
(87150169, 2545.29, 1310.05)
(87151108, 2403.7, 1326.39)
(87151112, 2388.56, 1354.52)
(87151176, 2538.57, 1304.78)
(87151225, 2529.61, 1296.9)
(87151575, 2613.87, 1360.78)
(87151579, 2629.7, 1342.18)
(87151582, 2631.86, 1316.53)
(87151588, 2614.65, 1289.84)
(87152927, 2586.84, 1192.64)
(87152931, 2614, 1186.44)
(87154083, 2923.34, 1037.3)
(87154087, 2845.61, 1059.11)
(87154096, 2763.81, 1115.4)
(87154101, 2758.35, 1121.05)
(87154109, 2729.49, 1130.83)
(87154113, 2677.73, 1166.46)
(87154114, 2659.7, 1185.14)
(87154398, 2683.47, 1204.83)
(87155388, 2649.45, 1162.19)
(87173404, 2094.32, 2985.27)
(87173405, 2168.68, 3041.35)
(87173406, 2437.87, 3210.09)
(87173411, 2458.68, 3220.8)
(87173413, 2484.09, 3226.08)
(87173415, 2497.42, 3226.33)
(87173419, 2540.69, 3213.3)
(87173429, 3287.88, 2668.56)
(87173430, 3304.08, 2659.13)
(87173431, 3320.27, 2655.75)
(87173432, 3340.48, 2656.99)
(87173437, 3748.94, 2716.9)
(87173439, 4053.6, 2768.27)
(87193571, 4075.24, 2706.8)
(87193577, 4066.79, 2738.45)
(87236455, 3143.84, 945.751)
(87236976, 3270.04, 841.051)
(87236977, 3240.08, 893.068)
(87236978, 3226.47, 904.379)
(87236979, 3201.4, 922.635)
(96970664, 1413.04, 2494.77)
(96970997, 1418.4, 2500.28)
(96992423, 3462.94, 1096.27)
(96992429, 3326.07, 1010.25)
(96992433, 3223.64, 950.161)
(96992434, 3094.71, 856.955)
(96992439, 3032.96, 816.265)
(96993921, 3106.49, 867.484)
(97005012, 1849.28, 2789.41)
(99935297, 1819.77, 2768.95)
(99935299, 1658.1, 2643.34)
(99935301, 1607.13, 2605.25)
(99935304, 1594.6, 2598.01)
(99935306, 2424.83, 1457.28)
(99935308, 2479.51, 1477.72)
(99935310, 2495.07, 1478.09)
(99935311, 2500.47, 1476.88)
(99935313, 2580.84, 1483.46)
(99935315, 2614.64, 1492.93)
(99935316, 2649.46, 1516.64)
(99935317, 2734.77, 1591.73)
(99935319, 2728.57, 1640.16)
(99935321, 2736.18, 1701.44)
(99935322, 2707.19, 1747.93)
(99935325, 2665.04, 1798.15)
(99935327, 2371.32, 2156.75)
(99935331, 1427.67, 2517.53)
(101140167, 2019.85, 1012.59)
(101140169, 2009.11, 1013.69)
(101140170, 2000.94, 1018.64)
(101140171, 1996.1, 1023.39)
(101140173, 1953.59, 1041.06)
(101140174, 1945.27, 1039.91)
(101140175, 1934.75, 1035.13)
(101140176, 1923.89, 1020.47)
(101140177, 1901.34, 923.712)
(101140629, 2028.43, 1015.33)
(101140757, 2055.33, 1025.02)
(101141481, 1900.17, 903.302)
(101141482, 1942.45, 1013.89)
(101141486, 1950.52, 1020.87)
(101141487, 1973.01, 1024.78)
(101141488, 1986.31, 1017.43)
(101141489, 1992.19, 1010.96)
(101141490, 1996.28, 1002.23)
(101141492, 1997.66, 993.94)
(101141494, 1996.34, 987.662)
(101141495, 1989.7, 964.522)
(101141788, 1952.2, 910.084)
(101141957, 1964.09, 904.581)
(101142570, 1894.88, 894.078)
(101142842, 1862.04, 726.969)
(101143815, 1865.37, 709.431)
(101143817, 1863.19, 716.005)
(101152238, 3826.59, 1284.4)
(101157216, 3320.22, 760.666)
(101164652, 3707.03, 2302.52)
(101164653, 3723.57, 2215.29)
(101164656, 3803.17, 2010.11)
(101164657, 3827.35, 1950.69)
(101164658, 3908.92, 1477.76)
(101166718, 3817.27, 1978.21)
(101168450, 3896.02, 1554.76)
(232294960, 2522.32, 2508.21)
(232294961, 2556.68, 2474.75)
(232294962, 2586.28, 2433.82)
(232294963, 2595.82, 2419.23)
(232294964, 2608.85, 2391.06)
(232294965, 2613.8, 2362.93)
(232294967, 2610.08, 2305.21)
(232294968, 2601.65, 2216.75)
(232294969, 2603.9, 2195.95)
(232294970, 2615.57, 2159.43)
(232294971, 2625.1, 2117.86)
(232294972, 2633.19, 2077.02)
(232294973, 2657.13, 2031.94)
(232294974, 2712.13, 1947.03)
(232294975, 2729.8, 1915.76)
(232294976, 2762.39, 1825.15)
(232294978, 2822.18, 1734.56)
(232295029, 2460.4, 2076.31)
(232295030, 2276.94, 2297.68)
(232295031, 2265.11, 2317.49)
(232295032, 2265.8, 2331.64)
(232295033, 2280.49, 2348.87)
(232295034, 2463.1, 2506.75)
(232295035, 2478.26, 2514.49)
(232295036, 2500.54, 2517.22)
(232295037, 2508.61, 2516.24)
(232295069, 2162.6, 2437.68)
(232295093, 2233.6, 2349.88)
(232295171, 2251.95, 2338.14)
(232295172, 2261.1, 2338.33)
(232295318, 2138.04, 2557.32)
(232295319, 2142.6, 2486.6)
(232295320, 2149.98, 2457.31)
(232295435, 2459.36, 2584.29)
(232295436, 2473.24, 2556.39)
(232295574, 2471.52, 2543.97)
(232296273, 3008.06, 1785.94)
(232296274, 2864.46, 1722.07)
(232296352, 2852.37, 1723.14)
(232296353, 2837.34, 1727.12)
(232296368, 2847.82, 1709.96)
(232296369, 2854.99, 1716.45)
(232296417, 3116.63, 1822.27)
(232296419, 3054.78, 1805.51)
(232296420, 3033.21, 1797.53)
(232296518, 3182.79, 1840.47)
(232296520, 3223.07, 1852.11)
(232296521, 3237.44, 1857.2)
(232296522, 3247.47, 1869.43)
(232296523, 3255.32, 1885.24)
(232296524, 3255.99, 1899.6)
(232296525, 3252.31, 1917.51)
(232296526, 3187.49, 2092.95)
(232296628, 3008.01, 1798.85)
(232296656, 3018.8, 1803.21)
(232296673, 3007.92, 1814.26)
(233629530, 2419.14, 1201.24)
(256286129, 2444.04, 1436.04)
(256286131, 2494.05, 1452.02)
(256286320, 2472.79, 1397.59)
(256286321, 2474.07, 1420.41)
(256286322, 2487.26, 1440.04)
(256286323, 2512.18, 1448.68)
(256286324, 2536.7, 1439.45)
(256286325, 2549.02, 1420.14)
(256286326, 2546.96, 1395.02)
(256286341, 2461.63, 1306)
(256286342, 2438.85, 1302.23)
(256286343, 2397.82, 1377.37)
(256286344, 2413.99, 1386.48)
(256286367, 2581.62, 1360.44)
(256286368, 2604.09, 1363.67)
(256286369, 2581.25, 1286.14)
(256286477, 2630.75, 1223.46)
(256286478, 2627.48, 1251.61)
(256286480, 2654.44, 1321.25)
(256286493, 2650.45, 1301.09)
(256286494, 2653.37, 1382.77)
(256286495, 2652.71, 1411)
(256286497, 2651.64, 1424.54)
(256286500, 2367.96, 1356.99)
(256286501, 2376.12, 1330.41)
(256286502, 2391.2, 1306.37)
(256286503, 2399.32, 1280.37)
(256286504, 2394.93, 1254.81)
(256286505, 2386.7, 1241.6)
(256286508, 2626, 1479.3)
(256286509, 2609.5, 1472.86)
(270618758, 3558.79, 2692.25)
(271930029, 4115.22, 2749.43)
(271930030, 4089.05, 2703.39)
(271930031, 4074.73, 2678.38)
(271930283, 3761.85, 2536.19)
(289113035, 2624.42, 1279.45)
(289113039, 2603.92, 1258.76)
(289113041, 2570.45, 1227.42)
(289113045, 2548.98, 1212.84)
(289113046, 2535.76, 1208.28)
(289113048, 2515.1, 1207.39)
(289113052, 2468.92, 1232.48)
(289113058, 2414.92, 1294.61)
(289113060, 2387.73, 1330)
(289113061, 2380.36, 1344.4)
(289113064, 2376.78, 1357.97)
(289113067, 2375.83, 1419.41)
(289113069, 2371.84, 1372.29)
(299369872, 2540.9, 1350.33)
(299371225, 2909.25, 1897)
(310122316, 3267.46, 691.747)
(310299146, 3156.48, 1081.74)
(310299149, 3146.1, 1116.09)
(310299150, 3139.82, 1155.39)
(310299151, 3136.12, 1236.8)
(310299153, 3136.81, 1265.6)
(310299155, 3140.78, 1326.08)
(310299158, 3104.16, 1437.36)
(310299159, 3086.92, 1458.26)
(310299161, 3019.53, 1507.14)
(310299163, 3006.49, 1519.19)
(310299164, 2960.62, 1554.97)
(310299167, 2939.83, 1572.02)
(310299825, 2945.86, 1292.87)
(310299826, 2979.4, 1302.24)
(310299828, 3024.89, 1309.36)
(310299829, 3069.52, 1317.47)
(310299831, 3181.02, 1320.05)
(310299837, 3301.63, 1296.21)
(310299838, 3381.94, 1292.12)
(310299839, 3460.89, 1290.6)
(310299841, 3495.68, 1290.64)
(310300522, 3757.87, 1315.37)
(310300524, 3627.27, 1388.39)
(310300526, 3561.18, 1425.66)
(310300528, 3460.39, 1490.22)
(310300529, 3420.74, 1525.52)
(310300530, 3370.25, 1583.68)
(310300531, 3351.62, 1593.61)
(310300532, 3295.28, 1599.61)
(310300533, 3118.87, 1612.44)
(310300534, 3093.32, 1583.24)
(310300535, 3063.71, 1551.43)
(310300536, 3012.05, 1514.27)
(310300578, 3361.99, 1590.59)
(310300739, 3536.21, 1435.31)
(310300935, 3454.17, 1653.36)
(310300975, 3485.53, 1470.22)
(310301015, 3428.49, 1622.22)
(318206608, 3934.36, 1322.8)
(318206636, 3872.06, 1694.47)
(318206642, 3447.36, 1414.59)
(318206643, 2852.13, 1249.29)
(318206644, 2812.92, 1218.11)
(318206645, 3297.69, 993.08)
(318206646, 3116.57, 1062.67)
(318206647, 2922.37, 1217.82)
(318206648, 2897.56, 1239.89)
(318206649, 2881.86, 1268.7)
(318206652, 3193.54, 943.617)
(318206653, 3226.88, 922.687)
(318206654, 2881.57, 733.005)
(318206657, 2659.62, 966.859)
(318206658, 3050.11, 1097.79)
(318206659, 2774.59, 839.013)
(318206663, 3180.04, 592.376)
(318206664, 3086.44, 730.752)
(318206665, 3201.45, 799.465)
(318206666, 3160.06, 774.412)
(327849096, 2714.26, 1052.82)
(327849097, 2723.92, 1049.72)
(327849099, 2815.08, 1040.98)
(327850096, 2560.17, 1264.96)
(327850097, 2577.01, 1253.2)
(327850099, 2700.76, 1120.95)
(327850100, 2720, 1100.77)
(327850101, 2741.03, 1079.76)
(327850102, 2756.83, 1068.25)
(327850103, 2786.16, 1054.11)
(327850105, 2825.88, 1046.34)
(327850106, 2635.4, 1173.02)
(362007791, 1995.45, 2614.42)
(362009008, 2010.03, 2596.96)
(362009009, 2136.98, 2444.09)
(362009559, 2567.07, 1930.25)
(362009804, 2692.97, 1777.04)
(362009806, 2723.05, 1737.93)
(362009808, 2756.31, 1666.29)
(382990878, 2770.51, 1617.13)
(382990880, 2785.01, 1564.23)
(382991269, 2859.66, 1301.38)
(382991339, 2873.81, 1265.67)
(382991340, 2959.04, 1188.12)
(382991447, 2917.41, 1204.46)
(382999238, 1248.17, 1694.09)
(383642885, 1427.21, 1982.53)
(384758940, 1094.32, 2326.74)
(385250297, 1667.7, 2291.82)
(385329769, 942.499, 2224.29)
(385329770, 957.368, 2177.72)
(385330576, 1693.04, 2188.93)
(385330577, 1585.12, 2200.17)
(385626167, 3799.88, 1973.45)
(385626169, 3796.3, 1985.48)
(390950740, 2471.45, 858.311)
(390950741, 2580.62, 821.814)
(390950742, 2471.6, 683.985)
(390950743, 2393.98, 748.788)
(391039898, 1920.67, 2852.17)
(397107850, 2364.52, 1683.86)
(397107853, 2418.41, 1681.77)
(397107855, 2466.14, 1689.21)
(397107858, 2486.93, 1706.75)
(397107861, 2502.52, 1724.59)
(397107864, 2510.48, 1723.2)
(397107866, 2512.75, 1710.38)
(397107869, 2499.85, 1693.28)
(397107872, 2451.5, 1635.51)
(397107874, 2394.04, 1564.2)
(397107877, 2376.67, 1542.67)
(397107962, 2434.85, 1446.18)
(397107964, 2417.78, 1456.54)
(397107970, 2371.75, 1506.85)
(400302958, 3850.24, 1828.2)
(402777530, 783.758, 957.507)
(403938497, 1638.56, 2462.68)
(403938498, 2162.66, 2650.47)
(403938499, 2160.02, 2646.85)
(403938501, 2083.72, 2622.53)
(403938505, 1662.31, 2516.38)
(403938506, 2271.48, 2518.04)
(403938509, 2179.83, 2745.07)
(403938510, 2192.65, 2786.96)
(403938511, 2213.3, 2840.34)
(403938512, 2241.62, 2847.46)
(403938513, 2102.78, 2618.49)
(403938514, 2131.12, 2592.8)
(403938517, 2138.05, 2580.19)
(403938518, 2138.33, 2618.48)
(403938520, 2223.74, 2891.77)
(403938521, 2276.98, 2788.85)
(403938522, 2398.99, 2661.98)
(403938524, 2415.38, 2646.39)
(403938526, 1635.65, 2494.47)
(403938527, 2573.4, 2378.41)
(403938528, 2567.42, 2374.63)
(403938529, 2541.57, 2371.43)
(403938530, 2533.04, 2365.71)
(403938531, 2516.82, 2343.14)
(403938532, 2508.78, 2341.52)
(403938533, 2475.35, 2354.21)
(403938534, 2438.15, 2350.65)
(403938535, 2503.08, 2412.15)
(403938536, 2510.85, 2417.41)
(403940396, 2377.51, 1506.34)
(403940407, 2612.97, 2341.34)
(403940419, 2692.42, 1979.04)
(403940431, 2369.57, 1658.11)
(403940432, 2368.47, 1621.52)
(403940435, 2360.09, 1592.77)
(403940438, 2326.47, 1553.82)
(403940444, 2296.18, 1526.57)
(403940447, 2161.13, 1439.21)
(403940454, 2404.71, 1681.9)
(403940466, 1964.75, 1484.68)
(403940469, 2014.84, 1475.72)
(403940472, 2055.47, 1477.95)
(403940475, 2154.37, 1441.01)
(403941279, 1218.8, 1647.84)
(403941280, 1864.26, 1232.52)
(403941281, 1752.17, 1255.45)
(403941282, 1755.27, 723.454)
(403941283, 1778.59, 841.534)
(403941284, 1832.67, 1088.09)
(403941285, 1805.95, 1349.7)
(403941286, 1821.3, 1365.24)
(403941287, 1945.01, 1443.55)
(403941289, 1030.4, 1218.8)
(403941290, 1109.1, 1345.31)
(403941291, 1278.51, 1611.57)
(403992646, 2560.44, 1088.39)
(403992666, 2731.95, 1049)
(403992676, 2652.66, 1073.23)
(403992677, 2604.12, 1079.93)
(403992678, 2465.7, 1109.71)
(403992679, 2372.55, 1130.48)
(403992680, 2316.12, 1134.23)
(403992684, 1516.78, 1305.38)
(403992685, 1417.88, 1326.53)
(403992687, 2133.3, 1175.43)
(403992691, 2015.51, 1204.71)
(403992693, 971.122, 1255.83)
(403992696, 1186.56, 1119.35)
(403992697, 1365.61, 1333.34)
(403992698, 1337.96, 1330.15)
(403992699, 1316.26, 1323.71)
(403992700, 1290.18, 1310.33)
(403992701, 1272.17, 1297.43)
(403992702, 1251.65, 1274.01)
(403992704, 1238.71, 1251.01)
(403992705, 1231.66, 1229.93)
(403993463, 1276.35, 1740.71)
(403993464, 1178.95, 1831.77)
(403993465, 1104.8, 1908.87)
(403993467, 993.664, 2035.7)
(404101526, 1208.08, 2453.06)
(404101528, 1288, 2292.84)
(404101529, 1315.18, 2235.13)
(404101530, 1328.27, 2203.64)
(404101531, 1358.74, 2145.66)
(404101542, 1376.87, 2109.15)
(404101548, 1391.4, 2077.65)
(404101552, 1407.39, 2026.79)
(404101555, 1417.6, 2006.04)
(404102062, 843.612, 2114.41)
(404102063, 842.353, 2090.87)
(405925014, 2850.65, 1694.84)
(405925775, 3332.68, 1593.84)
(406140212, 1806.69, 2751.24)
(471880414, 954.907, 1229.64)
(472250422, 1849.21, 1383.87)
(472250425, 1857.24, 1377.6)
(472250427, 1897.11, 1363.91)
(472250429, 1934.18, 1335.91)
(472250433, 1978.58, 1303.73)
(472250434, 1998.64, 1291.02)
(472250435, 2011.09, 1280.67)
(472250436, 2075.35, 1260.29)
(472250439, 2265.55, 1211.75)
(472250442, 1955.31, 1364.09)
(472250443, 1931.82, 1387.59)
(472250444, 1946.97, 1412.88)
(472250446, 1958.69, 1462.83)
(472250449, 1975.39, 1457.98)
(472250451, 1951.59, 1412.87)
(472250452, 2033.1, 1329.57)
(472250455, 2051.55, 1359.56)
(472250458, 1831.26, 1453.18)
(472250460, 1748.13, 1384.84)
(472250461, 1783.9, 1341.67)
(472250462, 1867.03, 1410.01)
(472250465, 1936.81, 1022.68)
(472250468, 1912.75, 979.565)
(472250470, 1917.85, 972.258)
(472250471, 1926.06, 975.577)
(472250476, 2190.21, 1393.21)
(472250497, 2069.5, 1235.75)
(472250504, 2065.21, 1195.36)
(472250546, 2177.42, 1414.57)
(472250556, 2201.03, 1379.31)
(472250562, 2230.81, 1370.04)
(472250566, 2252.59, 1357.79)
(472250571, 2276.22, 1342.37)
(472250575, 2335.99, 1263.78)
(472250608, 1921.76, 1069.72)
(472250610, 2012.65, 1083.99)
(472250611, 1994.93, 1065.03)
(472250612, 1974.24, 1043.88)
(472250613, 1934.02, 1066.22)
(472250616, 2061.88, 1124.74)
(472250618, 2068.6, 1135.57)
(472250645, 1692.7, 1154.42)
(472250648, 1698.97, 1162.52)
(472251399, 1888.24, 1323.58)
(472251401, 1899.62, 1362.05)
(472429613, 1393.25, 2341.7)
(472429708, 1233.35, 2127.83)
(472429792, 1269.93, 2080.6)
(472429822, 1326.38, 2002.9)
(472429917, 1334.48, 1985.03)
(472430153, 2192.28, 1544.93)
(472430169, 2193.56, 1569.3)
(472430214, 2200.21, 1580.9)
(472430224, 2216.44, 1591.22)
(472430247, 2252.3, 1592.17)
(472430283, 2172.24, 1563.08)
(472430311, 1904.43, 1608.31)
(472430323, 1948.29, 1560.29)
(472430358, 2043.54, 1628.67)
(472430392, 1874.25, 1504.15)
(472430400, 1827.56, 1491.14)
(472430412, 1769.9, 1467.58)
(472430419, 1586.79, 1309.52)
(472430526, 1688.48, 1907.56)
(472430538, 1630.4, 1853.21)
(472430577, 1467.95, 1904.8)
(472430590, 1442.26, 1864.79)
(472430605, 1400.75, 1801.83)
(472430612, 1337.66, 1705.56)
(472430674, 1434.71, 1794.08)
(472430688, 1494.25, 1784.67)
(472430713, 1504.84, 1798.11)
(472430729, 1497.22, 1774.69)
(472430834, 2230.71, 1471.8)
(472430860, 2233.17, 1491.71)
(472430883, 2223.81, 1516.39)
(472430898, 2238.14, 1507.35)
(472430914, 2269.38, 1500.32)
(472430933, 2022.39, 1719.31)
(472430946, 1702.41, 2060.91)
(472430965, 1675.08, 2076.5)
(472430980, 1646.28, 2075.68)
(472431013, 1571.05, 2036.1)
(472431079, 1503.36, 2102.17)
(472431089, 1539.93, 2068.53)
(472431107, 1620.13, 1979.66)
(472431121, 1769.66, 1818.03)
(472431134, 1936.93, 1639.36)
(472431203, 1512.21, 2014.96)
(472431240, 1880.5, 1586.39)
(472431252, 1712.43, 1765.96)
(472431264, 1606.67, 1880.11)
(472431326, 1568.78, 1579.23)
(472431340, 1587.87, 1668.65)
(472431350, 1597.86, 1690.52)
(472431358, 1617.75, 1705.32)
(472431374, 1662.38, 1720.51)
(472431382, 1674.85, 1731.11)
(472431437, 1488.85, 1872.81)
(472431444, 1507.15, 1850.65)
(472431451, 1552.76, 1819.47)
(472431461, 1594.33, 1801.9)
(472431468, 1626.3, 1782.13)
(472431510, 1927.18, 1492.44)
(472431511, 1806.92, 1520.08)
(472431515, 1589.88, 1571.64)
(472431527, 1548.38, 1586.64)
(472431636, 1999.8, 1476.53)
(472431659, 1819.69, 1530.35)
(472482420, 1239.5, 1987.84)
(472482429, 1273.03, 2022.26)
(472482431, 1296.11, 2047.19)
(472482441, 1320.4, 1979.29)
(472482599, 1189.17, 1914.42)
(472482609, 1224.54, 1879.11)
(472482616, 1211.74, 1865.61)
(472482619, 1247.14, 1831.57)
(472482627, 1258.48, 1821.74)
(472482632, 1227.92, 1785.46)
(472482645, 1287.98, 1874.64)
(472482647, 1299.85, 1888.8)
(472482660, 1253.57, 1909.1)
(472482678, 1142.5, 1866.71)
(472482682, 1170.71, 1896.25)
(472482687, 1203.79, 1929.77)
(472482690, 1222.12, 1949.54)
(472482694, 1249.62, 1977.88)
(472482711, 1129.64, 1934.93)
(472482724, 1152.28, 1914.24)
(472482734, 1180.58, 1988.28)
(472482739, 1206.22, 1963.96)
(472482747, 1165.73, 1950.64)
(472482750, 1153.1, 1959.81)
(472482765, 1239.77, 1894.81)
(472482801, 1208.97, 2017.19)
(472482810, 1286.44, 1942.99)
(474569682, 1094.24, 1176.28)
(474569684, 1034.17, 1027.54)
(474569688, 1108.5, 1021.77)
(474569689, 1013.98, 966.285)
(474569691, 1028.33, 936.745)
(474569694, 882.66, 1026.8)
(474569695, 915.304, 1018.08)
(474569696, 956.258, 1008.05)
(474569697, 942.327, 1136.24)
(474569698, 938.123, 1119.26)
(474569699, 899.798, 949.654)
(474569700, 979.926, 1110.85)
(474569701, 951.352, 981.649)
(474569702, 1029.14, 974.659)
(474569704, 1036.18, 1008.62)
(474569705, 1013.96, 1029.21)
(474569706, 964.655, 1040.58)
(474569710, 1053.78, 1258.21)
(474569711, 1067.62, 1253.2)
(474569712, 1087.81, 1250.01)
(474569713, 1119.24, 1252.56)
(474569714, 1151.17, 1263.52)
(474569715, 1182.78, 1280.14)
(474569717, 1197.28, 1294.26)
(474569718, 1211.52, 1312.84)
(474569721, 1412.34, 1663.04)
(474569723, 1412.51, 1636.09)
